# module=highfre644
# component=selected_time_window
# transition_family=bohr
# alpha=2.9999999999999999e-01
# bh_spin=6.9999999999999996e-01
# cloud_mass_fraction=5.0000000000000001e-03
# redshift=0.0000000000000000e+00
# luminosity_distance_m=3.0856775814913671e+19
# primary_mass_msun=1.0000000000000000e+00
# secondary_mass_msun=1.0000000000000002e-02
# transition_frequency_obs_hz=5.3809271737277893e+00
# time_frame=source_and_observer
# columns=t_source_s t_obs_s t_rel_obs_s h_backreacted_binary h_axion h_total h_pure_binary_template overlap_abs eccentricity mean_anomaly
1.093282378965270254e+03 1.093282378965270254e+03 -6.476219718241281953e+00 9.789498447350822822e-22 -4.447867642649599443e-23 9.344711683085863289e-22 9.789609936105505942e-22 4.992057846879076055e-01 6.398677052968018142e-01 3.601966855971408222e+04
1.093283966034695368e+03 1.093283966034695368e+03 -6.474632648816168512e+00 8.379408212594192307e-22 -3.693442474532711350e-23 8.010063965140920878e-22 8.379521668978075078e-22 4.992073622865612070e-01 6.398676901404493078e-01 3.601972220077613019e+04
1.093285553104120481e+03 1.093285553104120481e+03 -6.473045579391055071e+00 6.868647567517888080e-22 -2.928387610340589361e-23 6.575808806483829202e-22 6.868762574936470344e-22 4.992089617346530672e-01 6.398676749840966904e-01 3.601977584183817089e+04
1.093287140173545595e+03 1.093287140173545595e+03 -6.471458509965941630e+00 5.250052261246051808e-22 -2.154903727622866805e-23 5.034561888483765128e-22 5.250168343756429484e-22 4.992105830320807680e-01 6.398676598277441840e-01 3.601982948290021886e+04
1.093288727242970708e+03 1.093288727242970708e+03 -6.469871440540828189e+00 3.515711428840166107e-22 -1.375215764762976894e-23 3.378189852363868388e-22 3.515828039767346414e-22 4.992122261787422799e-01 6.398676446713915666e-01 3.601988312396226684e+04
1.093290314312395822e+03 1.093290314312395822e+03 -6.468284371115714748e+00 1.656890669246454613e-22 -5.915665219337798752e-24 1.597734017053076707e-22 1.657007178696956735e-22 4.992138911745352403e-01 6.398676295150389493e-01 3.601993676502431481e+04
1.093291901381820935e+03 1.093291901381820935e+03 -6.466697301690601307e+00 -3.360498603310669292e-23 1.937897904174939400e-24 -3.166708812893175462e-23 -3.359341801097676403e-23 4.992155780193576198e-01 6.398676143586864429e-01 3.601999040608635551e+04
1.093293488451246048e+03 1.093293488451246048e+03 -6.465110232265487866e+00 -2.473740405047436024e-22 9.785940354283666073e-24 -2.375881001504599510e-22 -2.473626395302634954e-22 4.992172867131068892e-01 6.398675992023338255e-01 3.602004404714840348e+04
1.093295075520671162e+03 1.093295075520671162e+03 -6.463523162840374425e+00 -4.767886090482628623e-22 1.760588648002752208e-23 -4.591827225682353256e-22 -4.767774727764318143e-22 4.992190172556809635e-01 6.398675840459813191e-01 3.602009768821045145e+04
1.093296662590096275e+03 1.093296662590096275e+03 -6.461936093415260984e+00 -7.231344857725164101e-22 2.537524128415588330e-23 -6.977592444883605679e-22 -7.231237276175013588e-22 4.992207696469778133e-01 6.398675688896287017e-01 3.602015132927249942e+04
1.093298249659521389e+03 1.093298249659521389e+03 -6.460349023990147543e+00 -9.878188798623040449e-22 3.307165513293678209e-23 -9.547472247293672510e-22 -9.878086316111464577e-22 4.992225438868949094e-01 6.398675537332760843e-01 3.602020497033454740e+04
1.093299836728946502e+03 1.093299836728946502e+03 -6.458761954565034102e+00 -1.272373256882525661e-21 4.067298803782226815e-23 -1.231700268844703469e-21 -1.272363671764984575e-21 4.992243399753301669e-01 6.398675385769235779e-01 3.602025861139658809e+04
1.093301423798371616e+03 1.093301423798371616e+03 -6.457174885139920661e+00 -1.578450267877330804e-21 4.815737334514895958e-23 -1.530292894532181868e-21 -1.578441523807046882e-21 4.992261579121812232e-01 6.398675234205709605e-01 3.602031225245863607e+04
1.093303010867796729e+03 1.093303010867796729e+03 -6.455587815714807221e+00 -1.907810583628198555e-21 5.550328063485745839e-23 -1.852307302993340955e-21 -1.907802886755053434e-21 4.992279976973458822e-01 6.398675082642184542e-01 3.602036589352068404e+04
1.093304597937221843e+03 1.093304597937221843e+03 -6.454000746289693780e+00 -2.262292970242887744e-21 6.268957765268734696e-23 -2.199603392590200361e-21 -2.262286558465916053e-21 4.992298593307217258e-01 6.398674931078658368e-01 3.602041953458273201e+04
1.093306185006646956e+03 1.093306185006646956e+03 -6.452413676864580339e+00 -2.643756968558528359e-21 6.969559110245098454e-23 -2.574061377456077328e-21 -2.643752114377542885e-21 4.992317428122065581e-01 6.398674779515132194e-01 3.602047317564477271e+04
1.093307772076072069e+03 1.093307772076072069e+03 -6.450826607439466898e+00 -3.053981135781735270e-21 7.650116610896339433e-23 -2.977479969672771758e-21 -3.053978147516485369e-21 4.992336481416979610e-01 6.398674627951607130e-01 3.602052681670682068e+04
1.093309359145497183e+03 1.093309359145497183e+03 -6.449239538014353457e+00 -3.494489390155531452e-21 8.308672420007696749e-23 -3.411402665955454767e-21 -3.494488610123265138e-21 4.992355753190937939e-01 6.398674476388080956e-01 3.602058045776886865e+04
